date,home_id,home_team,away_id,away_team,home_score,away_score,tournament,city,country,neutral
22/09/1912,5,Argentina,1,Uruguay,0,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE
06/10/1912,5,Argentina,1,Uruguay,3,3,Copa Newton,Avellaneda,Argentina,FALSE
06/10/1912,,Denmark,2,Germany,3,1,Friendly,Copenhagen,Denmark,FALSE
03/11/1912,,Hungary,30,Austria,4,0,Friendly,Budapest,Hungary,FALSE
03/11/1912,21,Sweden,46,Norway,4,2,Friendly,Gothenburg,Sweden,FALSE
17/11/1912,2,Germany,45,Netherlands,2,3,Friendly,Leipzig,Germany,FALSE
01/12/1912,1,Uruguay,5,Argentina,1,3,Friendly,Montevideo,Uruguay,FALSE
01/12/1912,,Catalonia,14,France,1,0,Friendly,Barcelona,Spain,FALSE
22/12/1912,,Italy,30,Austria,1,3,Friendly,Genoa,Italy,FALSE
12/01/1913,14,France,,Italy,1,0,Friendly,Saint-Ouen,France,FALSE
15/02/1913,,Northern Ireland,11,England,2,1,British Home Championship,Belfast,Ireland,FALSE
16/02/1913,28,Belgium,14,France,3,0,Friendly,Brussels,Belgium,FALSE
03/03/1913,,Wales,47,Scotland,0,0,British Home Championship,Wrexham,Wales,FALSE
09/03/1913,28,Belgium,45,Netherlands,3,3,Friendly,Antwerp,Belgium,FALSE
09/03/1913,19,Switzerland,14,France,1,4,Friendly,Geneva,Switzerland,FALSE
15/03/1913,,Northern Ireland,47,Scotland,1,2,British Home Championship,Dublin,Ireland,FALSE
17/03/1913,11,England,,Wales,4,3,British Home Championship,Bristol,England,FALSE
05/04/1913,11,England,47,Scotland,1,0,British Home Championship,London,England,FALSE
20/04/1913,14,France,,Luxembourg,8,0,Friendly,Saint-Ouen,France,FALSE
20/04/1913,45,Netherlands,28,Belgium,2,4,Friendly,Zwolle,Netherlands,FALSE
27/04/1913,30,Austria,,Hungary,1,4,Friendly,Vienna,Austria,FALSE
01/05/1913,,Italy,28,Belgium,1,0,Friendly,Turin,Italy,FALSE
04/05/1913,,Russia,21,Sweden,1,4,Friendly,Moscow,Russia,FALSE
04/05/1913,19,Switzerland,28,Belgium,1,2,Friendly,Basel,Switzerland,FALSE
18/05/1913,2,Germany,19,Switzerland,1,2,Friendly,Freiburg,Germany,FALSE
18/05/1913,,Hungary,21,Sweden,2,0,Friendly,Budapest,Hungary,FALSE
25/05/1913,,Denmark,21,Sweden,8,0,Friendly,Copenhagen,Denmark,FALSE
08/06/1913,21,Sweden,46,Norway,9,0,Friendly,Stockholm,Sweden,FALSE
15/06/1913,5,Argentina,1,Uruguay,1,1,Friendly,Avellaneda,Argentina,FALSE
15/06/1913,30,Austria,,Italy,2,0,Friendly,Vienna,Austria,FALSE
09/07/1913,5,Argentina,1,Uruguay,2,1,Friendly,Avellaneda,Argentina,FALSE
15/08/1913,5,Argentina,1,Uruguay,4,0,Copa Lipton,Avellaneda,Argentina,FALSE
31/08/1913,5,Argentina,1,Uruguay,2,0,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE
14/09/1913,,Russia,46,Norway,1,1,Friendly,Moscow,Russia,FALSE
21/09/1913,,Chile,5,Argentina,0,2,Friendly,ViÃ±a del Mar,Chile,FALSE
05/10/1913,21,Sweden,,Denmark,0,10,Friendly,Stockholm,Sweden,FALSE
05/10/1913,1,Uruguay,5,Argentina,1,0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
26/10/1913,2,Germany,,Denmark,1,4,Friendly,Hamburg,Germany,FALSE
26/10/1913,,Hungary,30,Austria,4,3,Friendly,Budapest,Hungary,FALSE
26/10/1913,46,Norway,21,Sweden,1,1,Friendly,Kristiania,Norway,FALSE
26/10/1913,1,Uruguay,5,Argentina,1,0,Copa Newton,Montevideo,Uruguay,FALSE
02/11/1913,28,Belgium,19,Switzerland,2,0,Friendly,Verviers,Belgium,FALSE
23/11/1913,28,Belgium,2,Germany,6,2,Friendly,Antwerp,Belgium,FALSE
11/01/1914,,Italy,30,Austria,0,0,Friendly,Milan,Italy,FALSE
25/01/1914,14,France,28,Belgium,4,3,Friendly,Lille,France,FALSE
08/02/1914,,Luxembourg,14,France,5,4,Friendly,Luxembourg,Luxembourg,FALSE
14/02/1914,11,England,,Northern Ireland,0,3,British Home Championship,Middlesbrough,England,FALSE
28/02/1914,47,Scotland,,Wales,0,0,British Home Championship,Glasgow,Scotland,FALSE
08/03/1914,14,France,19,Switzerland,2,2,Friendly,Saint-Ouen,France,FALSE
14/03/1914,,Northern Ireland,47,Scotland,1,1,British Home Championship,Belfast,Ireland,FALSE
15/03/1914,28,Belgium,45,Netherlands,2,4,Friendly,Antwerp,Belgium,FALSE
16/03/1914,,Wales,11,England,0,2,British Home Championship,Cardiff,Wales,FALSE
29/03/1914,,Italy,14,France,2,0,Friendly,Turin,Italy,FALSE
04/04/1914,47,Scotland,11,England,3,1,British Home Championship,Glasgow,Scotland,FALSE
05/04/1914,,Italy,19,Switzerland,1,1,Friendly,Genoa,Italy,FALSE
05/04/1914,45,Netherlands,2,Germany,4,4,Friendly,Amsterdam,Netherlands,FALSE
26/04/1914,45,Netherlands,28,Belgium,4,2,Friendly,Amsterdam,Netherlands,FALSE
03/05/1914,30,Austria,,Hungary,2,0,Friendly,Vienna,Austria,FALSE
17/05/1914,,Denmark,45,Netherlands,4,3,Friendly,Copenhagen,Denmark,FALSE
17/05/1914,19,Switzerland,,Italy,0,1,Friendly,Bern,Switzerland,FALSE
24/05/1914,21,Sweden,,Finland,4,3,Friendly,Solna,Sweden,FALSE
31/05/1914,,Hungary,14,France,5,1,Friendly,Budapest,Hungary,FALSE
21/06/1914,21,Sweden,,Hungary,1,1,Friendly,Solna,Sweden,FALSE
28/06/1914,46,Norway,21,Sweden,0,1,Friendly,Kristiania,Norway,FALSE
05/07/1914,21,Sweden,,Russia,2,2,Friendly,Solna,Sweden,FALSE
12/07/1914,46,Norway,,Russia,1,1,Friendly,Kristiania,Norway,FALSE
30/08/1914,1,Uruguay,5,Argentina,3,2,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
13/09/1914,5,Argentina,1,Uruguay,2,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE
20/09/1914,5,Argentina,7,Brazil,3,0,Friendly,Buenos Aires,Argentina,FALSE
27/09/1914,5,Argentina,7,Brazil,0,1,Copa Roca,Buenos Aires,Argentina,FALSE
04/10/1914,,Hungary,30,Austria,2,2,Friendly,Budapest,Hungary,FALSE
25/10/1914,21,Sweden,46,Norway,7,0,Friendly,Solna,Sweden,FALSE
08/11/1914,30,Austria,,Hungary,1,2,Friendly,Vienna,Austria,FALSE
31/01/1915,,Italy,19,Switzerland,3,1,Friendly,Turin,Italy,FALSE
02/05/1915,,Hungary,30,Austria,2,5,Friendly,Budapest,Hungary,FALSE
30/05/1915,30,Austria,,Hungary,1,2,Friendly,Vienna,Austria,FALSE
06/06/1915,,Denmark,21,Sweden,2,0,Friendly,Copenhagen,Denmark,FALSE
27/06/1915,46,Norway,21,Sweden,1,1,Friendly,Kristiania,Norway,FALSE
18/07/1915,1,Uruguay,5,Argentina,2,3,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
15/08/1915,5,Argentina,1,Uruguay,2,1,Copa Lipton,Buenos Aires,Argentina,FALSE
12/09/1915,1,Uruguay,5,Argentina,2,0,Copa Newton,Montevideo,Uruguay,FALSE
19/09/1915,,Denmark,46,Norway,8,1,Friendly,Copenhagen,Denmark,FALSE
03/10/1915,30,Austria,,Hungary,4,2,Friendly,Vienna,Austria,FALSE
24/10/1915,21,Sweden,46,Norway,5,2,Friendly,Stockholm,Sweden,FALSE
31/10/1915,21,Sweden,,Denmark,0,2,Friendly,Stockholm,Sweden,FALSE
07/11/1915,,Hungary,30,Austria,6,2,Friendly,Budapest,Hungary,FALSE
07/05/1916,30,Austria,,Hungary,3,1,Friendly,Vienna,Austria,FALSE
04/06/1916,,Denmark,21,Sweden,2,0,Friendly,Copenhagen,Denmark,FALSE
04/06/1916,,Hungary,30,Austria,2,1,Friendly,Budapest,Hungary,FALSE
25/06/1916,46,Norway,,Denmark,0,2,Friendly,Kristiania,Norway,FALSE
02/07/1916,,Chile,1,Uruguay,0,4,Copa AmÃ©rica,Buenos Aires,Argentina,TRUE
02/07/1916,21,Sweden,46,Norway,6,0,Friendly,Stockholm,Sweden,FALSE
06/07/1916,5,Argentina,,Chile,6,1,Copa AmÃ©rica,Buenos Aires,Argentina,FALSE
08/07/1916,7,Brazil,,Chile,1,1,Copa AmÃ©rica,Buenos Aires,Argentina,TRUE
10/07/1916,5,Argentina,7,Brazil,1,1,Copa AmÃ©rica,Buenos Aires,Argentina,FALSE
12/07/1916,5,Argentina,,Chile,1,0,Friendly,Buenos Aires,Argentina,FALSE
12/07/1916,7,Brazil,1,Uruguay,1,2,Copa AmÃ©rica,Buenos Aires,Argentina,TRUE
14/07/1916,1,Uruguay,,Chile,4,1,Friendly,Montevideo,Uruguay,FALSE
17/07/1916,5,Argentina,1,Uruguay,0,0,Copa AmÃ©rica,Avellaneda,Argentina,FALSE
18/07/1916,1,Uruguay,7,Brazil,0,1,Friendly,Montevideo,Uruguay,FALSE
15/08/1916,5,Argentina,1,Uruguay,3,1,Copa Newton,Avellaneda,Argentina,FALSE
15/08/1916,1,Uruguay,5,Argentina,1,2,Copa Lipton,Montevideo,Uruguay,FALSE
20/08/1916,21,Sweden,12,United States,2,3,Friendly,Stockholm,Sweden,FALSE
03/09/1916,46,Norway,12,United States,1,1,Friendly,Kristiania,Norway,FALSE
01/10/1916,5,Argentina,1,Uruguay,7,2,Friendly,Avellaneda,Argentina,FALSE
01/10/1916,,Hungary,30,Austria,2,3,Friendly,Budapest,Hungary,FALSE
01/10/1916,46,Norway,21,Sweden,0,0,Friendly,Kristiania,Norway,FALSE
01/10/1916,1,Uruguay,5,Argentina,0,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
08/10/1916,21,Sweden,,Denmark,4,0,Friendly,Stockholm,Sweden,FALSE
15/10/1916,,Denmark,46,Norway,8,0,Friendly,Copenhagen,Denmark,FALSE
29/10/1916,1,Uruguay,5,Argentina,3,1,Friendly,Montevideo,Uruguay,FALSE
05/11/1916,30,Austria,,Hungary,3,3,Friendly,Vienna,Austria,FALSE
06/05/1917,30,Austria,,Hungary,1,1,Friendly,Vienna,Austria,FALSE
07/05/1917,9,Japan,,Philippines,2,15,Friendly,Tokyo,Japan,FALSE
09/05/1917,9,Japan,,China,0,5,Far Eastern Championship Games,Tokyo,Japan,FALSE
10/05/1917,9,Japan,,Philippines,2,15,Far Eastern Championship Games,Tokyo,Japan,FALSE
03/06/1917,,Denmark,21,Sweden,1,1,Friendly,Copenhagen,Denmark,FALSE
03/06/1917,,Hungary,30,Austria,6,2,Friendly,Budapest,Hungary,FALSE
17/06/1917,46,Norway,,Denmark,1,2,Friendly,Kristiania,Norway,FALSE
15/07/1917,30,Austria,,Hungary,1,4,Friendly,Vienna,Austria,FALSE
18/07/1917,1,Uruguay,5,Argentina,0,2,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
15/08/1917,5,Argentina,1,Uruguay,1,0,Copa Lipton,Avellaneda,Argentina,FALSE
19/08/1917,21,Sweden,46,Norway,3,3,Friendly,Helsingborg,Sweden,FALSE
02/09/1917,1,Uruguay,5,Argentina,1,0,Copa Newton,Montevideo,Uruguay,FALSE
16/09/1917,46,Norway,21,Sweden,0,2,Friendly,Kristiania,Norway,FALSE
30/09/1917,1,Uruguay,,Chile,4,0,Copa AmÃ©rica,Montevideo,Uruguay,FALSE
03/10/1917,5,Argentina,7,Brazil,4,2,Copa AmÃ©rica,Montevideo,Uruguay,TRUE
06/10/1917,5,Argentina,,Chile,1,0,Copa AmÃ©rica,Montevideo,Uruguay,TRUE
07/10/1917,,Denmark,46,Norway,12,0,Friendly,Copenhagen,Denmark,FALSE
07/10/1917,,Hungary,30,Austria,2,1,Friendly,Budapest,Hungary,FALSE
07/10/1917,1,Uruguay,7,Brazil,4,0,Copa AmÃ©rica,Montevideo,Uruguay,FALSE
12/10/1917,7,Brazil,,Chile,5,0,Copa AmÃ©rica,Montevideo,Uruguay,TRUE
14/10/1917,21,Sweden,,Denmark,1,2,Friendly,Stockholm,Sweden,FALSE
14/10/1917,1,Uruguay,5,Argentina,1,0,Copa AmÃ©rica,Montevideo,Uruguay,FALSE
16/10/1917,1,Uruguay,7,Brazil,3,1,Friendly,Montevideo,Uruguay,FALSE
04/11/1917,30,Austria,,Hungary,1,2,Friendly,Vienna,Austria,FALSE
23/12/1917,19,Switzerland,30,Austria,0,1,Friendly,Basel,Switzerland,FALSE
26/12/1917,19,Switzerland,30,Austria,3,2,Friendly,ZÃ¼rich,Switzerland,FALSE
14/04/1918,,Hungary,30,Austria,2,0,Friendly,Budapest,Hungary,FALSE
09/05/1918,30,Austria,19,Switzerland,5,1,Friendly,Vienna,Austria,FALSE
12/05/1918,,Hungary,19,Switzerland,2,1,Friendly,Budapest,Hungary,FALSE
26/05/1918,21,Sweden,46,Norway,2,0,Friendly,Stockholm,Sweden,FALSE
02/06/1918,30,Austria,,Hungary,0,2,Friendly,Vienna,Austria,FALSE
02/06/1918,,Denmark,21,Sweden,3,0,Friendly,Copenhagen,Denmark,FALSE
16/06/1918,46,Norway,,Denmark,3,1,Friendly,Kristiania,Norway,FALSE
18/07/1918,1,Uruguay,5,Argentina,1,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
28/07/1918,1,Uruguay,5,Argentina,3,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
15/08/1918,5,Argentina,1,Uruguay,0,0,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE
25/08/1918,5,Argentina,1,Uruguay,2,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE
15/09/1918,46,Norway,21,Sweden,2,1,Friendly,Kristiania,Norway,FALSE
20/09/1918,1,Uruguay,5,Argentina,1,1,Copa Lipton,Montevideo,Uruguay,FALSE
29/09/1918,5,Argentina,1,Uruguay,2,0,Copa Newton,Buenos Aires,Argentina,FALSE
06/10/1918,30,Austria,,Hungary,0,3,Friendly,Vienna,Austria,FALSE
06/10/1918,,Denmark,46,Norway,4,0,Friendly,Copenhagen,Denmark,FALSE
20/10/1918,21,Sweden,,Denmark,1,2,Friendly,Gothenburg,Sweden,FALSE
09/03/1919,28,Belgium,14,France,2,2,Friendly,Brussels,Belgium,FALSE
06/04/1919,,Hungary,30,Austria,2,1,Friendly,Budapest,Hungary,FALSE
11/05/1919,7,Brazil,,Chile,6,0,Copa AmÃ©rica,Rio de Janeiro,Brazil,FALSE
11/05/1919,4,Paraguay,5,Argentina,1,5,Friendly,AsunciÃ³n,Paraguay,FALSE
13/05/1919,5,Argentina,1,Uruguay,2,3,Copa AmÃ©rica,Rio de Janeiro,Brazil,TRUE
15/05/1919,4,Paraguay,5,Argentina,0,3,Friendly,AsunciÃ³n,Paraguay,FALSE
17/05/1919,,Chile,1,Uruguay,0,2,Copa AmÃ©rica,Rio de Janeiro,Brazil,TRUE
18/05/1919,7,Brazil,5,Argentina,3,1,Copa AmÃ©rica,Rio de Janeiro,Brazil,FALSE
21/05/1919,4,Paraguay,5,Argentina,1,2,Friendly,AsunciÃ³n,Paraguay,FALSE
22/05/1919,5,Argentina,,Chile,4,1,Copa AmÃ©rica,Rio de Janeiro,Brazil,TRUE
24/05/1919,4,Paraguay,5,Argentina,1,2,Friendly,AsunciÃ³n,Paraguay,FALSE
26/05/1919,7,Brazil,1,Uruguay,2,2,Copa AmÃ©rica,Rio de Janeiro,Brazil,FALSE
29/05/1919,7,Brazil,1,Uruguay,1,0,Copa AmÃ©rica,Rio de Janeiro,Brazil,FALSE
29/05/1919,21,Sweden,,Finland,1,0,Friendly,Stockholm,Sweden,FALSE
01/06/1919,7,Brazil,5,Argentina,3,3,Friendly,Rio de Janeiro,Brazil,FALSE
05/06/1919,,Denmark,21,Sweden,3,0,Friendly,Copenhagen,Denmark,FALSE
09/06/1919,45,Netherlands,21,Sweden,3,1,Friendly,Amsterdam,Netherlands,FALSE
12/06/1919,,Denmark,46,Norway,5,1,Friendly,Copenhagen,Denmark,FALSE
24/06/1919,14,France,,Romania,4,0,Inter-Allied Games,Paris,France,FALSE
24/06/1919,,Czechoslovakia,28,Belgium,4,1,Inter-Allied Games,Paris,France,TRUE
25/06/1919,12,United States,33,Canada,5,4,Inter-Allied Games,Paris,France,TRUE
26/06/1919,14,France,,Greece,11,0,Inter-Allied Games,Paris,France,FALSE
26/06/1919,,Czechoslovakia,12,United States,8,2,Inter-Allied Games,Paris,France,TRUE
26/06/1919,28,Belgium,33,Canada,5,2,Inter-Allied Games,Paris,France,TRUE
28/06/1919,14,France,,Italy,2,0,Inter-Allied Games,Paris,France,FALSE
28/06/1919,,Czechoslovakia,33,Canada,3,2,Inter-Allied Games,Paris,France,TRUE
28/06/1919,28,Belgium,12,United States,7,0,Inter-Allied Games,Paris,France,TRUE
29/06/1919,14,France,,Czechoslovakia,2,3,Inter-Allied Games,Paris,France,FALSE
29/06/1919,46,Norway,21,Sweden,4,3,Friendly,Kristiania,Norway,FALSE
18/07/1919,1,Uruguay,5,Argentina,4,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
24/08/1919,21,Sweden,45,Netherlands,4,1,Friendly,Stockholm,Sweden,FALSE
24/08/1919,1,Uruguay,5,Argentina,2,1,Copa Newton,Montevideo,Uruguay,FALSE
31/08/1919,46,Norway,45,Netherlands,1,1,Friendly,Oslo,Norway,FALSE
07/09/1919,5,Argentina,1,Uruguay,1,2,Copa Lipton,Buenos Aires,Argentina,FALSE
14/09/1919,21,Sweden,46,Norway,1,5,Friendly,Gothenburg,Sweden,FALSE
21/09/1919,46,Norway,,Denmark,3,2,Friendly,Kristiania,Norway,FALSE
28/09/1919,,Finland,21,Sweden,3,3,Friendly,Helsinki,Finland,FALSE
05/10/1919,30,Austria,,Hungary,2,0,Friendly,Vienna,Austria,FALSE
12/10/1919,21,Sweden,,Denmark,3,0,Friendly,Stockholm,Sweden,FALSE
19/10/1919,5,Argentina,1,Uruguay,6,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE
25/10/1919,,Northern Ireland,11,England,1,1,British Home Championship,Belfast,Ireland,FALSE
09/11/1919,,Hungary,30,Austria,3,2,Friendly,Budapest,Hungary,FALSE
07/12/1919,1,Uruguay,5,Argentina,4,2,Friendly,Montevideo,Uruguay,FALSE
18/01/1920,,Italy,14,France,9,4,Friendly,Milan,Italy,FALSE
26/02/1920,,Wales,47,Scotland,1,1,British Home Championship,Cardiff,Wales,FALSE
29/02/1920,19,Switzerland,14,France,0,2,Friendly,Geneva,Switzerland,FALSE
13/03/1920,47,Scotland,,Northern Ireland,3,0,British Home Championship,Glasgow,Scotland,FALSE
15/03/1920,11,England,,Wales,1,2,British Home Championship,London,England,FALSE
28/03/1920,14,France,28,Belgium,2,1,Friendly,Paris,France,FALSE
28/03/1920,19,Switzerland,,Italy,3,0,Friendly,Bern,Switzerland,FALSE
05/04/1920,45,Netherlands,,Denmark,2,0,Friendly,Amsterdam,Netherlands,FALSE
10/04/1920,11,England,47,Scotland,5,4,British Home Championship,Sheffield,England,FALSE
02/05/1920,30,Austria,,Hungary,2,2,Friendly,Vienna,Austria,FALSE
13/05/1920,,Italy,45,Netherlands,1,1,Friendly,Genoa,Italy,FALSE
16/05/1920,19,Switzerland,45,Netherlands,2,1,Friendly,Basel,Switzerland,FALSE
30/05/1920,21,Sweden,,Finland,4,0,Friendly,Stockholm,Sweden,FALSE
06/06/1920,21,Sweden,19,Switzerland,0,1,Friendly,Stockholm,Sweden,FALSE
13/06/1920,46,Norway,,Denmark,1,1,Friendly,Kristiania,Norway,FALSE
27/06/1920,46,Norway,21,Sweden,0,3,Friendly,Kristiania,Norway,FALSE
27/06/1920,19,Switzerland,2,Germany,4,1,Friendly,ZÃ¼rich,Switzerland,FALSE
18/07/1920,1,Uruguay,5,Argentina,2,0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
25/07/1920,5,Argentina,1,Uruguay,1,3,Copa Newton,Buenos Aires,Argentina,FALSE
08/08/1920,5,Argentina,1,Uruguay,1,0,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE
28/08/1920,3,Spain,,Denmark,1,0,Olympic Games,Brussels,Belgium,TRUE
28/08/1920,,Italy,32,Egypt,2,1,Olympic Games,Ghent,Belgium,TRUE
28/08/1920,45,Netherlands,,Luxembourg,3,0,Olympic Games,Brussels,Belgium,TRUE
28/08/1920,21,Sweden,,Greece,9,0,Olympic Games,Antwerp,Belgium,TRUE
29/08/1920,45,Netherlands,21,Sweden,5,4,Olympic Games,Antwerp,Belgium,TRUE
29/08/1920,,Czechoslovakia,46,Norway,4,0,Olympic Games,Brussels,Belgium,TRUE
29/08/1920,14,France,,Italy,3,1,Olympic Games,Antwerp,Belgium,TRUE
29/08/1920,28,Belgium,3,Spain,3,1,Olympic Games,Antwerp,Belgium,FALSE
31/08/1920,14,France,,Czechoslovakia,1,4,Olympic Games,Antwerp,Belgium,TRUE
31/08/1920,28,Belgium,45,Netherlands,3,0,Olympic Games,Antwerp,Belgium,FALSE
31/08/1920,,Italy,46,Norway,2,1,Olympic Games,Antwerp,Belgium,TRUE
01/09/1920,3,Spain,21,Sweden,2,1,Olympic Games,Antwerp,Belgium,TRUE
02/09/1920,28,Belgium,,Czechoslovakia,2,0,Olympic Games,Antwerp,Belgium,FALSE
02/09/1920,3,Spain,,Italy,2,0,Olympic Games,Antwerp,Belgium,TRUE
03/09/1920,32,Egypt,,Yugoslavia,4,2,Friendly,Antwerp,Belgium,TRUE
05/09/1920,3,Spain,45,Netherlands,3,1,Olympic Games,Antwerp,Belgium,TRUE
11/09/1920,,Chile,7,Brazil,0,1,Copa AmÃ©rica,ViÃ±a del Mar,Chile,FALSE
12/09/1920,1,Uruguay,5,Argentina,1,1,Copa AmÃ©rica,ViÃ±a del Mar,Chile,TRUE
18/09/1920,7,Brazil,1,Uruguay,0,6,Copa AmÃ©rica,ViÃ±a del Mar,Chile,TRUE
19/09/1920,,Finland,21,Sweden,1,0,Friendly,Helsinki,Finland,FALSE
20/09/1920,,Chile,5,Argentina,1,1,Copa AmÃ©rica,ViÃ±a del Mar,Chile,FALSE
25/09/1920,5,Argentina,7,Brazil,2,0,Copa AmÃ©rica,ViÃ±a del Mar,Chile,TRUE
26/09/1920,30,Austria,2,Germany,3,2,Friendly,Vienna,Austria,FALSE
26/09/1920,21,Sweden,46,Norway,0,0,Friendly,Stockholm,Sweden,FALSE
03/10/1920,,Chile,1,Uruguay,1,2,Copa AmÃ©rica,ViÃ±a del Mar,Chile,FALSE
10/10/1920,21,Sweden,,Denmark,0,2,Friendly,Stockholm,Sweden,FALSE
23/10/1920,11,England,,Northern Ireland,2,0,British Home Championship,Sunderland,England,FALSE
24/10/1920,2,Germany,,Hungary,1,0,Friendly,Berlin,Germany,FALSE
07/11/1920,,Hungary,30,Austria,1,2,Friendly,Budapest,Hungary,FALSE
12/02/1921,47,Scotland,,Wales,2,1,British Home Championship,Aberdeen,Scotland,FALSE
20/02/1921,14,France,,Italy,1,2,Friendly,Marseille,France,FALSE
26/02/1921,,Northern Ireland,47,Scotland,0,2,British Home Championship,Belfast,Ireland,FALSE
06/03/1921,28,Belgium,14,France,3,1,Friendly,Forest,Belgium,FALSE
06/03/1921,,Italy,19,Switzerland,2,1,Friendly,Milan,Italy,FALSE
14/03/1921,,Wales,11,England,0,0,British Home Championship,Cardiff,Wales,FALSE
26/03/1921,30,Austria,21,Sweden,2,2,Friendly,Vienna,Austria,FALSE
07/04/1921,4,Paraguay,5,Argentina,3,1,Friendly,AsunciÃ³n,Paraguay,FALSE
09/04/1921,47,Scotland,11,England,3,0,British Home Championship,Glasgow,Scotland,FALSE
14/04/1921,4,Paraguay,5,Argentina,2,2,Friendly,AsunciÃ³n,Paraguay,FALSE
24/04/1921,30,Austria,,Hungary,4,1,Friendly,Vienna,Austria,FALSE
01/05/1921,19,Switzerland,30,Austria,2,2,Friendly,St. Gallen,Switzerland,FALSE
05/05/1921,28,Belgium,,Italy,2,3,Friendly,Antwerp,Belgium,FALSE
05/05/1921,2,Germany,30,Austria,3,3,Friendly,Dresden,Germany,FALSE
08/05/1921,45,Netherlands,,Italy,2,2,Friendly,Amsterdam,Netherlands,FALSE
15/05/1921,28,Belgium,45,Netherlands,1,1,Friendly,Antwerp,Belgium,FALSE
21/05/1921,28,Belgium,11,England,0,2,Friendly,Brussels,Belgium,FALSE
25/05/1921,46,Norway,,Finland,3,2,Friendly,Kristiania,Norway,FALSE
29/05/1921,21,Sweden,,Finland,0,3,Friendly,Stockholm,Sweden,FALSE
30/05/1921,9,Japan,,Philippines,0,3,Friendly,Shanghai,China,TRUE
30/05/1921,,Philippines,9,Japan,3,1,Far Eastern Championship Games,Shanghai,China,TRUE
01/06/1921,,China,9,Japan,4,0,Far Eastern Championship Games,Shanghai,China,FALSE
03/06/1921,,China,9,Japan,3,0,Open International Championship,Shanghai,China,FALSE
05/06/1921,,Hungary,2,Germany,3,0,Friendly,Budapest,Hungary,FALSE
12/06/1921,,Denmark,45,Netherlands,1,1,Friendly,Copenhagen,Denmark,FALSE
19/06/1921,46,Norway,21,Sweden,3,1,Friendly,Kristiania,Norway,FALSE
09/07/1921,33,Canada,47,Scotland,0,1,Friendly,Montreal,Canada,FALSE
22/07/1921,,Estonia,21,Sweden,0,0,Friendly,Tallinn,Estonia,FALSE
24/07/1921,21,Sweden,30,Austria,1,3,Friendly,Stockholm,Sweden,FALSE
31/07/1921,,Finland,30,Austria,2,3,Friendly,Helsinki,Finland,FALSE
18/09/1921,,Finland,2,Germany,3,3,Friendly,Helsinki,Finland,FALSE
18/09/1921,21,Sweden,46,Norway,0,3,Friendly,Stockholm,Sweden,FALSE
02/10/1921,5,Argentina,7,Brazil,1,0,Copa AmÃ©rica,Buenos Aires,Argentina,FALSE
02/10/1921,,Denmark,46,Norway,3,1,Friendly,Copenhagen,Denmark,FALSE
